Hormonal function — Vasodilators	Nitric oxide (NO), Carbon monoxide	สรุป2026-09-01-uro-anatomy-exam-summary
Erythropoiesis	Erythropoietin	สรุป2026-09-01-uro-anatomy-exam-summary
Bone mineral regulation	PTH, Vitamin D regulation	สรุป2026-09-01-uro-anatomy-exam-summary
Anti-diuretic hormone	ADH regulation	สรุป2026-09-01-uro-anatomy-exam-summary
จุดตีบตามธรรมชาติของท่อไต (normal sites of relative constriction)	**Ureteropelvic junction, Crossing iliac vessels/pelvic brim, Traversing bladder wall** [สไลด์ หน้า 20]	สรุป2026-09-01-uro-anatomy-exam-summary
เลือดเลี้ยงท่อไตมาจากหลายแหล่งตามระดับ	ช่องท้อง — from renal artery, gonadal artery, abdominal aorta, common iliac artery; ในเชิงกราน — from internal iliac artery, superior vesical artery, uterine artery (หญิง), middle rectal artery, vaginal artery (หญิง), inferior vesical artery (ชาย) [สไลด์ หน้า 20]	สรุป2026-09-01-uro-anatomy-exam-summary
โครงสร้างจุลกายวิภาค (microscopic)	Lumen (Transitional epithelium + Lamina propria = Mucosa) → Muscularis (Circular layer, Longitudinal layer) → Adventitia [สไลด์ หน้า 21]	สรุป2026-09-01-uro-anatomy-exam-summary
โครงสร้าง	Ureter → Peritoneum → **Detrusor muscle** → Ureteral openings → **Trigone** → Neck of urinary bladder → **Internal urethral sphincter** → External urethral sphincter (ในผนัง urogenital diaphragm) [สไลด์ หน้า 25]	สรุป2026-09-01-uro-anatomy-exam-summary
ผนังกระเพาะปัสสาวะ (ชั้นจากในสู่นอก)	**Transitional epithelium (Urothelium: Umbrella cells, Intermediate cells, Basal cells) + Lamina propria = Mucosa** → Submucosa → Detrusor muscle → Adventitia [สไลด์ หน้า 26]	สรุป2026-09-01-uro-anatomy-exam-summary
ระยะของมะเร็งกระเพาะปัสสาวะ (Stages of Bladder Cancer)	**Stage 0** (precancerous lesion บนเยื่อบุ) → **Stage I** (ลุกลามเข้า connective tissue layer) → **Stage II** (ลุกลามเข้า muscular wall) → **Stage III** (ลุกลามเข้าอวัยวะข้างเคียง/ต่อมน้ำเหลืองในเชิงกราน) → **Stage IV** (แพร่ไปอวัยวะสำคัญ) [สไลด์ หน้า 27]	สรุป2026-09-01-uro-anatomy-exam-summary
Normal lower urinary tract function มี 2 phase	**Storage (filling) phase** — low pressure reservoir, continence, no pain; **Voiding phase** — complete emptying, no obstruction, ระยะเวลาสั้น, no pain, เกิดในเวลา/สถานที่เหมาะสม [สไลด์ หน้า 32]	สรุป2026-09-01-uro-anatomy-exam-summary
การทำงานร่วมกันต้องมี coordination ระหว่าง 4 ส่วน	Bladder, Urethra, Urethral sphincters, Pelvic floor muscle [สไลด์ หน้า 33]	สรุป2026-09-01-uro-anatomy-exam-summary
Sympathetic	Hypogastric nerve (T11–L2) ผ่าน inferior mesenteric ganglion	สรุป2026-09-01-uro-anatomy-exam-summary
Parasympathetic	Pelvic nerve (S2–S4) ผ่าน pelvic ganglion	สรุป2026-09-01-uro-anatomy-exam-summary
Somatic	Pudendal nerve	สรุป2026-09-01-uro-anatomy-exam-summary
Filling (Storage)	Relax	สรุป2026-09-01-uro-anatomy-exam-summary
Voiding	Contract	สรุป2026-09-01-uro-anatomy-exam-summary
Prostate anatomy by zones	**Central zone, Transition zone, Peripheral zone, Anterior fibromuscular stroma** — BPH เกิดที่ transition zone, มะเร็งต่อมลูกหมากมักเกิดที่ peripheral zone [สไลด์ หน้า 37]	สรุป2026-09-01-uro-anatomy-exam-summary
**Colliculus seminalis** เป็น landmark สำคัญ	การตัด (resection) ต้องทำเหนือจุดนี้เพื่อไม่ให้บาดเจ็บ external urethral sphincter [สไลด์ หน้า 41]	สรุป2026-09-01-uro-anatomy-exam-summary
Female urethra	Proximal urethra, Distal urethra; Male urethra: Prostatic urethra → Membranous urethra → Spongy (penile) urethra, ผ่าน Prostate gland [สไลด์ หน้า 39]	สรุป2026-09-01-uro-anatomy-exam-summary
Sphincter	**Bladder neck (internal sphincter)** และ **External urethral sphincter** ที่ระดับ urogenital diaphragm — พบทั้งในหญิงและชาย โดยชายมี prostatic urethra คั่นระหว่าง bladder neck กับ external sphincter [สไลด์ หน้า 40]	สรุป2026-09-01-uro-anatomy-exam-summary
ผนังท่อปัสสาวะหญิง (จากใน→นอก)	Urethral mucosa & submucosa → Longitudinal smooth muscle → Circular smooth muscle → Striated urogenital sphincter muscle; ในผนัง bladder neck มี Trigonal ring, Detrusor muscle, Longitudinal subepithelial venous plexus [สไลด์ หน้า 42]	สรุป2026-09-01-uro-anatomy-exam-summary
Spermatogenesis	Primordial germ cell → (mitotic division) → Spermatogonium → Primary spermatocyte → (meiotic division I) → Secondary spermatocyte → (meiotic division II) → Spermatids → Mature sperm; เกิดใน seminiferous tubule โดยมี **Sertoli cell** และ **Leydig cell** (ใน interstitium) [สไลด์ หน้า 45]	สรุป2026-09-01-uro-anatomy-exam-summary
มโนมนีมอนิก **"SEVEN UP"** ลำดับทางเดินอสุจิ	**S**eminiferous tubule, **E**pididymis, **V**as deferens, **E**jaculatory duct, **N** = (-NONE-), **U**rethra, **P**enis [สไลด์ หน้า 46]	สรุป2026-09-01-uro-anatomy-exam-summary
Seminal vesicle	ผลิตของเหลวคิดเป็น **65–75%** ของน้ำอสุจิทั้งหมด, มี fructose (บำรุงอสุจิ), มี prostaglandins (ช่วยการปฏิสนธิ) [สไลด์ หน้า 46]	สรุป2026-09-01-uro-anatomy-exam-summary
ความผิดปกติของอัณฑะที่สัมพันธ์กับตำแหน่งกายวิภาค	testicular torsion, epididymitis, orchitis, appendix testis torsion, testicular mass, hydrocele, spermatocele, varicocele, testicular rupture [สไลด์ หน้า 47]	สรุป2026-09-01-uro-anatomy-exam-summary
**Male continence mechanism**	Internal sphincter อยู่ที่ **bladder neck**; External sphincter อยู่ที่ **membranous urethra** (ระหว่าง bulbous urethra กับ prostatic urethra) — **TUR-P มักทำลาย internal sphincter (bladder neck) เป็นปกติของหัตถการ** ศัลยแพทย์ต้องระวังไม่ให้บาดเจ็บ external sphincter [สไลด์ หน้า 69–70]	สรุป2026-09-01-uro-anatomy-exam-summary
**Surgical landmark ของ TURP** ที่ต้องระบุให้ได้	**Verumontanum (distal landmark)**, **Bladder neck (proximal landmark)**, **Surgical capsule (ระดับความลึกของการตัด)** [สไลด์ หน้า 71]	สรุป2026-09-01-uro-anatomy-exam-summary
Radical prostatectomy	ตัด entire prostate พร้อม seminal vesicle ทั้งหมด (en bloc resection) เพื่อรักษามะเร็งต่อมลูกหมาก; Partial prostatectomy (เช่น HoLEP, TURP): ตัดเฉพาะ transitional zone เพื่อรักษา BPH [สไลด์ หน้า 67–68]	สรุป2026-09-01-uro-anatomy-exam-summary
Radical cystectomy	ตัดกระเพาะปัสสาวะพร้อม **prostate ในชาย** หรือ **anterior vagina/uterus ในหญิง** [สไลด์ หน้า 65]	สรุป2026-09-01-uro-anatomy-exam-summary
Bowel segment ที่ใช้ทำ urinary diversion	Conduit/Neobladder ใช้ ileum หรือ colon; Continent pouch ใช้ stomach/ileum/colon; ureteral substitution ใช้ ileum [สไลด์ หน้า 77]	สรุป2026-09-01-uro-anatomy-exam-summary
**PCN (Percutaneous nephrostomy)**	ใส่ pigtail catheter ผ่านผิวหนังเข้า renal pelvis เพื่อระบายปัสสาวะเมื่อท่อไตอุดตัน [สไลด์ หน้า 94]	สรุป2026-09-01-uro-anatomy-exam-summary
**DJ stent (Double J stent)**	สายมีสองปลาย — ปลายบนอยู่ renal pelvis, ปลายล่างอยู่ bladder ต้องส่องกล้อง cystoscopy เพื่อใส่ [สไลด์ หน้า 97]	สรุป2026-09-01-uro-anatomy-exam-summary
**SPC (Suprapubic cystostomy)**	ใส่ Foley catheter เข้า bladder โดยเจาะผ่านผิวหนังหน้าท้อง ต้องใช้ ultrasound guided, ขนาดที่ใช้ปกติ 16 Fr หรือ 18 Fr [สไลด์ หน้า 114–115]	สรุป2026-09-01-uro-anatomy-exam-summary
มุมแนวไตจากแนวตั้ง (แต่ละข้าง)	30° [สไลด์ หน้า 6]	สรุป2026-09-01-uro-anatomy-exam-summary
Glomerular (blood) hydrostatic pressure	55 mmHg [สไลด์ หน้า 16]	สรุป2026-09-01-uro-anatomy-exam-summary
Blood colloid osmotic pressure	30 mmHg [สไลด์ หน้า 16]	สรุป2026-09-01-uro-anatomy-exam-summary
Capsular hydrostatic pressure	15 mmHg [สไลด์ หน้า 16]	สรุป2026-09-01-uro-anatomy-exam-summary
Net outward (filtration) pressure	10 mmHg [สไลด์ หน้า 16]	สรุป2026-09-01-uro-anatomy-exam-summary
ปริมาตรปัสสาวะเฉลี่ยต่อวัน (ผู้ใหญ่)	1.4 ลิตร [สไลด์ หน้า 18]	สรุป2026-09-01-uro-anatomy-exam-summary
Creatinine: ความเข้มข้นปัสสาวะ/พลาสมา	×100 [สไลด์ หน้า 18]	สรุป2026-09-01-uro-anatomy-exam-summary
Ammonia: ความเข้มข้นปัสสาวะ/พลาสมา	×500 [สไลด์ หน้า 18]	สรุป2026-09-01-uro-anatomy-exam-summary
Urea: ความเข้มข้นปัสสาวะ/พลาสมา	×60 [สไลด์ หน้า 18]	สรุป2026-09-01-uro-anatomy-exam-summary
Sodium/Chloride: ความเข้มข้นปัสสาวะ/พลาสมา	×2 [สไลด์ หน้า 18]	สรุป2026-09-01-uro-anatomy-exam-summary
Potassium: ความเข้มข้นปัสสาวะ/พลาสมา	×7 [สไลด์ หน้า 18]	สรุป2026-09-01-uro-anatomy-exam-summary
Seminal vesicle ผลิตของเหลวคิดเป็นสัดส่วนของน้ำอสุจิ	65–75% [สไลด์ หน้า 46]	สรุป2026-09-01-uro-anatomy-exam-summary
Sympathetic supply กระเพาะปัสสาวะ (hypogastric n.) ระดับไขสันหลัง	T11–L2 [สไลด์ หน้า 34]	สรุป2026-09-01-uro-anatomy-exam-summary
Parasympathetic supply กระเพาะปัสสาวะ (pelvic n.) ระดับไขสันหลัง	S2–S4 [สไลด์ หน้า 34]	สรุป2026-09-01-uro-anatomy-exam-summary
TUR syndrome — ปัจจัยเสี่ยง: น้ำหนักต่อม	> 45 g [สไลด์ หน้า 81]	สรุป2026-09-01-uro-anatomy-exam-summary
TUR syndrome — ปัจจัยเสี่ยง: ความสูงถุงน้ำล้าง	> 60 cm จาก pubic symphysis [สไลด์ หน้า 81]	สรุป2026-09-01-uro-anatomy-exam-summary
TUR syndrome — ปัจจัยเสี่ยง: เวลาตัด	> 90 นาที [สไลด์ หน้า 81]	สรุป2026-09-01-uro-anatomy-exam-summary
จำนวน stage ของมะเร็งกระเพาะปัสสาวะ	0, I, II, III, IV [สไลด์ หน้า 27]	สรุป2026-09-01-uro-anatomy-exam-summary
ขนาด SPC catheter ที่ใช้ปกติ	16 Fr หรือ 18 Fr [สไลด์ หน้า 115]	สรุป2026-09-01-uro-anatomy-exam-summary
